CBSA,zip
99999,72839
40780,72839
99999,72840
99999,72841
40780,72841
40780,72842
99999,72842
40780,72843
99999,72845
99999,72846
40780,72846
99999,72847
40780,72847
99999,72851
99999,72852
22220,72852
30780,72853
40780,72853
99999,72854
22900,72855
99999,72855
40780,72856
40780,72857
30780,72857
40780,72858
40780,72860
99999,72863
99999,72865
22900,72901
22900,72902
22900,72903
22900,72904
22900,72905
22900,72906
22900,72908
22900,72913
22900,72914
22900,72916
22900,72917
22900,72918
22900,72919
22900,72921
22900,72923
99999,72926
99999,72927
22900,72927
99999,72928
22900,72928
22900,72930
22900,72932
99999,72933
22900,72933
22900,72934
22900,72935
22900,72936
22900,72937
22900,72938
22900,72940
22900,72941
99999,72943
40780,72943
22900,72943
22900,72944
99999,72944
22900,72945
22900,72946
22900,72947
22220,72948
22900,72948
99999,72949
22900,72949
99999,72950
22900,72951
99999,72951
22900,72952
22900,72955
22900,72956
22900,72957
99999,72958
22900,72959
22220,72959
99999,73001
36420,73002
36420,73003
36420,73004
99999,73005
30020,73006
99999,73006
36420,73007
36420,73008
99999,73009
36420,73010
36420,73011
99999,73011
36420,73012
36420,73013
36420,73014
99999,73015
99999,73016
36420,73016
99999,73017
30020,73017
36420,73017
36420,73018
36420,73019
36420,73020
99999,73021
36420,73022
36420,73023
48220,73024
99999,73024
36420,73025
36420,73026
44660,73027
36420,73027
99999,73028
36420,73028
99999,73029
11620,73030
99999,73030
36420,73031
99999,73032
99999,73033
36420,73034
36420,73036
99999,73038
36420,73040
99999,73040
99999,73041
99999,73042
99999,73043
36420,73044
36420,73045
43060,73045
36420,73047
99999,73047
99999,73048
48220,73048
36420,73049
36420,73050
36420,73051
43060,73051
99999,73052
36420,73052
99999,73053
36420,73054
20340,73055
30020,73055
36420,73055
21420,73056
36420,73056
36420,73057
99999,73057
36420,73058
36420,73059
99999,73059
46140,73061
99999,73061
99999,73062
36420,73063
44660,73063
36420,73064
36420,73065
36420,73066
36420,73067
36420,73068
36420,73069
36420,73070
36420,73071
36420,73072
21420,73073
36420,73073
44660,73073
99999,73073
99999,73074
36420,73074
99999,73075
99999,73077
44660,73077
36420,73078
99999,73079
36420,73079
36420,73080
30020,73082
36420,73082
36420,73083
36420,73084
36420,73085
99999,73086
36420,73089
36420,73090
99999,73092
36420,73092
36420,73093
36420,73095
99999,73095
48220,73096
99999,73096
36420,73097
99999,73098
36420,73099
36420,73101
36420,73102
36420,73103
36420,73104
36420,73105
36420,73106
36420,73107
36420,73108
36420,73109
36420,73110
36420,73111
36420,73112
36420,73113
36420,73114
36420,73115
36420,73116
36420,73117
36420,73118
36420,73119
36420,73120
36420,73121
36420,73122
36420,73123
36420,73125
36420,73127
36420,73128
36420,73129
36420,73130
36420,73131
36420,73132
36420,73134
36420,73135
36420,73136
36420,73137
36420,73139
36420,73140
36420,73141
36420,73142
36420,73143
36420,73144
36420,73145
36420,73146
36420,73147
36420,73148
36420,73149
36420,73150
36420,73151
36420,73152
36420,73153
36420,73154
36420,73155
36420,73156
36420,73157
36420,73159
36420,73160
36420,73162
36420,73165
36420,73169
36420,73170
36420,73172
36420,73173
36420,73179
36420,73184
36420,73189
36420,73190
36420,73194
36420,73195
12420,73301
99999,73401
11620,73401
11620,73402
11620,73403
20340,73425
11620,73430
99999,73432
11620,73433
99999,73433
99999,73434
20340,73434
11620,73435
11620,73436
11620,73437
11620,73438
99999,73439
99999,73440
11620,73441
99999,73442
20340,73442
11620,73443
11620,73444
99999,73444
99999,73446
11620,73446
99999,73447
99999,73448
11620,73448
20460,73449
99999,73450
11620,73453
99999,73455
99999,73456
11620,73456
11620,73458
11620,73459
99999,73460
99999,73461
11620,73463
11620,73481
20340,73481
11620,73487
99999,73488
11620,73488
20340,73491
20340,73501
30020,73501
30020,73502
30020,73503
30020,73505
30020,73506
30020,73507
99999,73520
11060,73521
11060,73522
11060,73523
99999,73526
11060,73526
30020,73527
30020,73528
99999,73528
20340,73529
99999,73530
30020,73531
11060,73532
20340,73533
11060,73537
99999,73537
30020,73538
11060,73539
30020,73540
30020,73541
99999,73542
30020,73543
99999,73544
99999,73546
99999,73547
99999,73548
11060,73549
99999,73550
99999,73551
99999,73552
30020,73552
99999,73553
99999,73554
99999,73555
11060,73556
30020,73557
99999,73559
11060,73560
30020,73562
99999,73564
99999,73565
99999,73566
30020,73567
30020,73568
99999,73569
99999,73570
99999,73571
30020,73572
99999,73573
20340,73573
48220,73601
99999,73601
48220,73620
99999,73622
99999,73624
48220,73625
48220,73626
99999,73626
21120,73627
99999,73628
99999,73632
99999,73638
48220,73639
99999,73641
99999,73642
99999,73644
21120,73644
21120,73645
99999,73646
99999,73647
48220,73650
99999,73650
99999,73651
99999,73654
48220,73654
99999,73655
99999,73658
99999,73659
99999,73660
99999,73661
99999,73662
21120,73662
99999,73663
21120,73664
99999,73664
99999,73666
21120,73666
99999,73667
21120,73668
48220,73669
21120,73673
99999,73673
21420,73701
21420,73702
21420,73703
21420,73705
99999,73716
99999,73717
99999,73718
21420,73718
99999,73719
21420,73720
99999,73722
99999,73724
99999,73726
21420,73727
99999,73728
99999,73729
21420,73730
99999,73731
21420,73733
99999,73734
21420,73735
21420,73736
99999,73737
21420,73738
21420,73739
99999,73739
99999,73741
99999,73742
36420,73742
21420,73742
21420,73743
99999,73744
99999,73746
99999,73747
99999,73749
99999,73750
21420,73753
99999,73754
21420,73754
99999,73755
99999,73756
99999,73757
21420,73757
99999,73758
99999,73759
99999,73760
21420,73761
99999,73761
36420,73762
99999,73762
99999,73763
99999,73764
99999,73766
99999,73768
99999,73770
99999,73771
99999,73772
21420,73773
49260,73801
49260,73832
99999,73834
99999,73835
99999,73838
49260,73840
49260,73841
99999,73842
49260,73843
99999,73844
99999,73848
99999,73851
99999,73852
49260,73852
49260,73853
99999,73855
49260,73857
49260,73858
99999,73859
99999,73860
25100,73901
99999,73931
99999,73932
99999,73933
99999,73937
99999,73938
25100,73939
25100,73942
25100,73944
25100,73945
99999,73946
99999,73947
25100,73949
99999,73950
25100,73951
99999,73960
46140,74001
46140,74002
46140,74003
12780,74003
12780,74005
12780,74006
99999,74006
46140,74008
46140,74010
99999,74010
46140,74011
46140,74012
46140,74013
46140,74014
46140,74015
99999,74016
46140,74016
46140,74017
46140,74018
99999,74019
46140,74019
46140,74020
46140,74021
12780,74021
12780,74022
46140,74022
44660,74023
36420,74023
46140,74023
36420,74026
99999,74027
46140,74028
36420,74028
12780,74029
44660,74030
46140,74030
46140,74031
99999,74032
44660,74032
46140,74032
46140,74033
46140,74034
46140,74035
99999,74036
46140,74036
46140,74037
46140,74038
46140,74039
46140,74041
99999,74042
46140,74043
46140,74044
46140,74045
44660,74045
46140,74046
46140,74047
46140,74048
99999,74048
12780,74048
46140,74050
12780,74051
46140,74051
46140,74052
46140,74053
46140,74054
46140,74055
46140,74056
46140,74058
44660,74059
36420,74059
46140,74060
12780,74061
46140,74061
44660,74062
46140,74063
46140,74066
46140,74067
46140,74068
46140,74070
12780,74070
46140,74071
99999,74072
46140,74073
44660,74074
99999,74075
44660,74075
44660,74076
44660,74077
44660,74078
43060,74079
36420,74079
46140,74079
12780,74080
46140,74080
46140,74081
12780,74082
99999,74083
12780,74083
46140,74084
44660,74085
46140,74101
46140,74103
46140,74104
46140,74105
46140,74106
46140,74107
46140,74108
46140,74110
46140,74112
46140,74114
46140,74115
46140,74116
46140,74117
46140,74119
46140,74120
46140,74126
46140,74127
46140,74128
46140,74129
46140,74130
46140,74131
46140,74132
46140,74133
46140,74134
46140,74135
46140,74136
46140,74137
46140,74141
46140,74145
46140,74146
46140,74147
46140,74148
46140,74149
46140,74150
46140,74152
46140,74153
46140,74155
46140,74156
46140,74157
46140,74158
46140,74159
46140,74169
46140,74170
46140,74171
46140,74172
46140,74182
46140,74186
46140,74187
46140,74192
46140,74193
99999,74301
99999,74330
33060,74331
99999,74331
46140,74332
99999,74332
99999,74333
33060,74333
33060,74335
46140,74337
99999,74337
99999,74338
33060,74339
99999,74340
99999,74342
33060,74343
99999,74343
99999,74344
33060,74344
99999,74345
99999,74346
99999,74347
45140,74347
99999,74349
99999,74350
45140,74352
46140,74352
99999,74352
99999,74354
33060,74354
33060,74358
45140,74359
99999,74359
33060,74360
46140,74361
99999,74361
33060,74363
99999,74364
45140,74364
99999,74365
99999,74366
99999,74367
99999,74368
99999,74369
99999,74370
33060,74370
34780,74401
34780,74402
46140,74403
34780,74403
46140,74421
34780,74422
46140,74422
34780,74423
32540,74425
99999,74426
45140,74427
46140,74428
34780,74428
99999,74428
46140,74429
32540,74430
46140,74431
99999,74432
32540,74432
34780,74434
45140,74434
46140,74434
22900,74435
34780,74435
34780,74436
46140,74436
99999,74437
46140,74437
99999,74438
99999,74441
45140,74441
32540,74442
45140,74444
99999,74445
46140,74445
34780,74445
46140,74446
46140,74447
99999,74447
99999,74450
34780,74450
45140,74451
45140,74452
99999,74452
46140,74454
34780,74455
99999,74455
46140,74456
99999,74457
45140,74457
46140,74458
99999,74459
46140,74460
99999,74462
32540,74462
34780,74463
45140,74464
45140,74465
46140,74467
34780,74468
99999,74469
34780,74469
34780,74470
45140,74471
99999,74472
32540,74501
99999,74521
32540,74522
99999,74523
99999,74525
32540,74528
32540,74529
99999,74530
99999,74531
99999,74533
99999,74534
99999,74535
99999,74536
32540,74536
99999,74538
99999,74540
99999,74543
99999,74545
32540,74546
99999,74547
32540,74547
99999,74549
99999,74552
99999,74553
32540,74553
32540,74554
99999,74555
99999,74556
99999,74557
99999,74558
99999,74559
32540,74560
99999,74560
99999,74561
32540,74561
99999,74562
99999,74563
32540,74565
99999,74567
99999,74569
32540,74570
99999,74570
99999,74571
99999,74572
10220,74572
99999,74574
32540,74576
99999,74576
99999,74577
99999,74578
38620,74601
99999,74601
38620,74602
38620,74604
46140,74604
21420,74630
99999,74630
38620,74630
38620,74631
38620,74632
46140,74633
99999,74636
46140,74637
99999,74640
21420,74640
38620,74641
38620,74643
99999,74643
46140,74644
99999,74644
38620,74646
99999,74646
38620,74647
46140,74650
99999,74651
38620,74652
46140,74652
38620,74653
20460,74701
20460,74702
20460,74720
20460,74721
99999,74722
20460,74723
99999,74724
20460,74726
20460,74727
99999,74727
99999,74728
20460,74729
99999,74729
20460,74730
20460,74731
20460,74733
99999,74734
99999,74735
99999,74736
99999,74737
99999,74738
99999,74740
20460,74741
99999,74743
99999,74745
99999,74748
20460,74748
99999,74750
99999,74752
20460,74753
99999,74754
99999,74755
99999,74756
99999,74759
99999,74760
99999,74761
99999,74764
99999,74766
43060,74801
43060,74802
43060,74804
99999,74804
99999,74820
10220,74820
10220,74821
44660,74824
36420,74824
99999,74825
10220,74825
43060,74826
99999,74827
99999,74829
99999,74830
36420,74831
10220,74831
99999,74831
36420,74832
99999,74833
36420,74834
99999,74836
99999,74837
99999,74839
43060,74840
99999,74840
10220,74842
10220,74843
10220,74844
99999,74845
99999,74848
43060,74849
99999,74849
99999,74850
43060,74851
36420,74851
43060,74852
36420,74852
43060,74854
99999,74854
43060,74855
36420,74855
99999,74856
43060,74857
36420,74857
99999,74859
46140,74859
99999,74860
36420,74864
99999,74864
43060,74864
99999,74865
10220,74865
43060,74866
99999,74867
99999,74868
36420,74869
10220,74871
99999,74871
99999,74872
10220,74872
36420,74872
43060,74873
36420,74875
43060,74878
36420,74878
99999,74880
46140,74880
36420,74881
99999,74883
99999,74884
99999,74901
99999,74902
99999,74930
45140,74931
99999,74931
22900,74931
99999,74932
99999,74935
22900,74936
99999,74937
99999,74939
99999,74940
99999,74941
99999,74942
99999,74943
99999,74944
22900,74945
22900,74946
99999,74947
22900,74948
99999,74949
99999,74951
99999,74953
22900,74954
22900,74955
99999,74956
99999,74957
99999,74959
99999,74960
45140,74960
22900,74962
45140,74962
99999,74963
99999,74964
99999,74965
99999,74966
19100,75001
19100,75002
19100,75006
19100,75007
19100,75009
19100,75010
19100,75011
19100,75013
19100,75014
19100,75015
19100,75016
19100,75017
19100,75019
43300,75020
43300,75021
19100,75022
19100,75023
19100,75024
19100,75025
19100,75026
19100,75027
19100,75028
19100,75029
19100,75030
19100,75032
19100,75033
19100,75034
19100,75035
19100,75036
19100,75038
19100,75039
19100,75040
19100,75041
19100,75042
19100,75043
19100,75044
19100,75045
19100,75046
19100,75047
19100,75048
19100,75049
19100,75050
19100,75051
19100,75052
19100,75053
19100,75054
19100,75056
19100,75057
43300,75058
19100,75058
19100,75059
19100,75060
19100,75061
19100,75062
19100,75063
19100,75065
19100,75067
19100,75068
19100,75069
19100,75070
19100,75071
19100,75072
19100,75074
19100,75075
43300,75076
19100,75077
19100,75078
19100,75080
19100,75081
19100,75082
19100,75083
19100,75085
19100,75086
19100,75087
19100,75088
19100,75089
43300,75090
43300,75091
43300,75092
19100,75093
19100,75094
19100,75097
19100,75098
19100,75099
19100,75101
18620,75102
99999,75103
19100,75104
18620,75105
19100,75106
18620,75109
18620,75110
19100,75114
19100,75115
19100,75116
99999,75117
19100,75118
18620,75119
19100,75119
19100,75121
19100,75123
11980,75124
99999,75124
19100,75125
19100,75126
99999,75127
19100,75132
19100,75134
19100,75135
19100,75137
19100,75138
46340,75140
99999,75140
19100,75141
19100,75142
19100,75143
11980,75143
18620,75144
19100,75146
99999,75147
11980,75147
19100,75147
11980,75148
19100,75149
19100,75150
18620,75151
19100,75152
18620,75153
19100,75154
18620,75155
19100,75156
11980,75156
19100,75157
19100,75158
19100,75159
19100,75160
19100,75161
11980,75163
19100,75164
19100,75165
19100,75166
19100,75167
19100,75168
19100,75169
99999,75169
19100,75172
19100,75173
19100,75180
19100,75181
19100,75182
19100,75185
19100,75187
19100,75189
19100,75201
19100,75202
19100,75203
19100,75204
19100,75205
19100,75206
19100,75207
19100,75208
19100,75209
19100,75210
19100,75211
19100,75212
19100,75214
19100,75215
19100,75216
19100,75217
19100,75218
19100,75219
19100,75220
19100,75221
19100,75222
19100,75223
19100,75224
19100,75225
19100,75226
19100,75227
19100,75228
19100,75229
19100,75230
19100,75231
19100,75232
19100,75233
19100,75234
19100,75235
19100,75236
19100,75237
19100,75238
19100,75240
19100,75241
19100,75242
19100,75243
19100,75244
19100,75246
19100,75247
19100,75248
19100,75249
19100,75250
19100,75251
19100,75252
19100,75253
19100,75254
19100,75260
19100,75261
19100,75270
19100,75287
19100,75313
19100,75315
19100,75336
19100,75339
19100,75342
19100,75354
19100,75355
19100,75356
19100,75357
19100,75360
19100,75367
19100,75370
19100,75371
19100,75372
19100,75374
19100,75376
19100,75378
19100,75379
19100,75380
19100,75381
19100,75382
19100,75390
19100,75398
19100,75401
19100,75402
19100,75403
19100,75404
19100,75407
19100,75409
99999,75410
37580,75411
99999,75412
14300,75413
43300,75414
14300,75414
99999,75415
99999,75416
37580,75416
37580,75417
99999,75417
14300,75418
44860,75420
37580,75421
19100,75422
19100,75423
14300,75423
14300,75424
19100,75424
37580,75425
99999,75426
99999,75428
19100,75428
44860,75431
99999,75431
99999,75432
44860,75433
19100,75433
37580,75434
99999,75435
37580,75435
37580,75436
99999,75436
44860,75437
14300,75438
14300,75439
99999,75440
99999,75441
19100,75442
14300,75443
99999,75444
14300,75446
37580,75446
14300,75447
99999,75448
19100,75448
14300,75449
19100,75449
99999,75450
30980,75451
99999,75451
34420,75451
14300,75452
19100,75452
44860,75453
99999,75453
19100,75453
19100,75454
99999,75455
34420,75455
34420,75456
44860,75457
99999,75457
19100,75458
43300,75459
37580,75460
37580,75461
37580,75462
37580,75468
19100,75469
99999,75469
37580,75470
99999,75471
44860,75471
44860,75472
99999,75472
37580,75473
19100,75474
99999,75474
14300,75475
14300,75476
37580,75477
44860,75478
99999,75478
14300,75479
43300,75479
99999,75480
44860,75481
99999,75481
44860,75482
44860,75483
19100,75485
37580,75486
34420,75487
99999,75487
14300,75488
43300,75489
43300,75490
14300,75490
43300,75491
14300,75491
19100,75491
14300,75492
34420,75493
30980,75494
99999,75494
34420,75494
44860,75494
19100,75495
43300,75495
19100,75496
14300,75496
99999,75497
44860,75497
45500,75501
99999,75501
45500,75503
45500,75504
45500,75505
99999,75550
99999,75551
45500,75554
99999,75554
99999,75555
99999,75556
99999,75558
34420,75558
99999,75559
45500,75559
99999,75560
45500,75561
99999,75562
99999,75563
99999,75564
99999,75565
99999,75566
45500,75567
99999,75568
45500,75569
45500,75570
99999,75571
34420,75571
99999,75572
45500,75573
45500,75574
45500,75599
30980,75601
30980,75602
30980,75603
30980,75604
30980,75605
30980,75606
30980,75607
30980,75608
30980,75615
99999,75630
99999,75631
99999,75633
30980,75633
99999,75636
99999,75637
99999,75638
99999,75639
30980,75639
99999,75640
30980,75640
30980,75641
30980,75642
99999,75643
30980,75644
34420,75644
30980,75645
30980,75647
46340,75647
30980,75650
30980,75651
99999,75651
99999,75652
30980,75652
30980,75654
99999,75656
30980,75657
99999,75657
30980,75658
30980,75659
30980,75660
30980,75661
30980,75662
46340,75662
30980,75663
30980,75666
30980,75667
99999,75668
30980,75669
99999,75669
30980,75670
30980,75671
30980,75672
99999,75672
30980,75680
30980,75681
30980,75682
99999,75683
30980,75683
30980,75684
46340,75684
99999,75685
34420,75686
30980,75686
30980,75687
30980,75688
30980,75689
30980,75691
99999,75691
99999,75692
30980,75692
30980,75693
30980,75694
46340,75701
46340,75702
46340,75703
46340,75704
46340,75705
46340,75706
46340,75707
46340,75708
46340,75709
46340,75710
46340,75711
46340,75712
46340,75713
46340,75750
11980,75751
37300,75751
11980,75752
37300,75752
99999,75752
99999,75754
30980,75755
99999,75755
99999,75756
11980,75756
27380,75757
46340,75757
11980,75758
99999,75758
27380,75759
30980,75760
34860,75760
46340,75762
37300,75763
11980,75763
27380,75764
30980,75765
99999,75765
27380,75766
11980,75770
37300,75770
46340,75771
27380,75772
99999,75773
46340,75773
11980,75778
99999,75778
37300,75779
27380,75780
11980,75782
99999,75783
30980,75784
27380,75784
27380,75785
34860,75788
46340,75789
27380,75789
30980,75789
99999,75790
46340,75790
46340,75791
46340,75792
46340,75798
46340,75799
37300,75801
37300,75802
37300,75803
11980,75803
99999,75831
37300,75832
99999,75833
99999,75834
99999,75835
99999,75838
99999,75839
37300,75839
99999,75840
99999,75844
37300,75844
99999,75845
99999,75846
99999,75847
99999,75848
99999,75849
99999,75850
99999,75851
26660,75852
99999,75852
37300,75853
11980,75853
99999,75855
99999,75856
99999,75858
18620,75859
99999,75859
99999,75860
37300,75861
26660,75862
99999,75862
99999,75865
37300,75880
37300,75882
37300,75884
37300,75886
31260,75901
31260,75902
31260,75903
31260,75904
99999,75904
31260,75915
27380,75925
99999,75926
99999,75928
99999,75929
99999,75930
99999,75931
99999,75932
99999,75933
99999,75934
99999,75935
99999,75936
34860,75937
99999,75938
99999,75939
31260,75941
99999,75942
34860,75943
34860,75944
30980,75946
34860,75946
99999,75948
31260,75949
99999,75951
31260,75951
99999,75954
99999,75956
34860,75958
99999,75959
99999,75960
34860,75961
99999,75961
34860,75963
34860,75964
34860,75965
99999,75966
99999,75968
31260,75969
27380,75969
99999,75972
99999,75973
99999,75974
99999,75975
30980,75975
27380,75976
99999,75977
34860,75978
99999,75979
31260,75980
99999,75980
99999,75990
19100,76001
19100,76002
19100,76003
19100,76004
19100,76005
19100,76006
19100,76007
19100,76008
19100,76009
19100,76010
19100,76011
19100,76012
19100,76013
19100,76014
19100,76015
19100,76016
19100,76017
19100,76018
19100,76019
19100,76020
19100,76021
19100,76022
19100,76023
19100,76028
19100,76031
24180,76033
99999,76033
19100,76033
19100,76034
24180,76035
19100,76035
19100,76036
19100,76039
19100,76040
19100,76041
99999,76043
24180,76044
19100,76044
99999,76048
24180,76048
24180,76049
19100,76049
99999,76050
19100,76050
19100,76051
19100,76052
19100,76053
19100,76054
99999,76055
19100,76055
19100,76058
19100,76059
19100,76060
19100,76061
19100,76063
19100,76064
19100,76065
19100,76066
33420,76066
19100,76067
33420,76067
19100,76070
99999,76070
19100,76071
19100,76073
99999,76077
19100,76078
19100,76082
19100,76084
19100,76085
19100,76086
24180,76087
19100,76087
19100,76088
19100,76092
99999,76093
19100,76093
19100,76094
19100,76095
19100,76096
19100,76097
19100,76098
19100,76099
19100,76101
19100,76102
19100,76103
19100,76104
19100,76105
19100,76106
19100,76107
19100,76108
19100,76109
19100,76110
19100,76111
19100,76112
19100,76113
19100,76114
19100,76115
19100,76116
19100,76117
19100,76118
19100,76119
19100,76120
19100,76121
19100,76122
19100,76123
19100,76124
19100,76126
19100,76127
19100,76129
19100,76130
19100,76131
19100,76132
19100,76133
19100,76134
19100,76135
19100,76136
19100,76137
19100,76140
19100,76147
19100,76148
19100,76155
19100,76161
19100,76162
19100,76163
19100,76164
19100,76177
19100,76179
19100,76180
19100,76182
19100,76185
19100,76190
19100,76191
19100,76192
19100,76193
19100,76195
19100,76196
19100,76197
19100,76199
19100,76201
19100,76202
19100,76203
19100,76204
19100,76205
19100,76206
19100,76207
19100,76208
19100,76209
19100,76210
19100,76225
19100,76226
19100,76227
48660,76228
99999,76228
48660,76230
99999,76230
43300,76233
23620,76233
99999,76234
23620,76234
19100,76234
23620,76238
99999,76239
23620,76239
43300,76240
23620,76240
23620,76241
19100,76244
43300,76245
19100,76246
19100,76247
19100,76248
19100,76249
23620,76250
99999,76251
23620,76252
99999,76252
23620,76253
99999,76255
23620,76258
19100,76258
43300,76258
19100,76259
48660,76261
99999,76261
19100,76262
23620,76263
43300,76264
99999,76265
23620,76265
23620,76266
19100,76266
19100,76267
43300,76268
19100,76270
99999,76270
43300,76271
23620,76271
23620,76272
19100,76272
43300,76273
23620,76273
48660,76301
48660,76302
48660,76305
48660,76306
48660,76307
48660,76308
48660,76309
48660,76310
48660,76311
48660,76351
48660,76352
48660,76354
48660,76357
48660,76360
46900,76360
99999,76363
46900,76364
99999,76365
48660,76365
48660,76366
48660,76367
48660,76369
48660,76370
99999,76371
99999,76372
46900,76373
48660,76374
99999,76374
48660,76377
48660,76379
99999,76380
99999,76384
46900,76384
99999,76388
99999,76389
48660,76389
44500,76401
44500,76402
99999,76424
19100,76426
99999,76426
99999,76427
99999,76429
33420,76429
99999,76430
19100,76431
99999,76431
15220,76432
99999,76432
44500,76433
24180,76433
99999,76433
99999,76435
99999,76436
44500,76436
10180,76437
99999,76437
19100,76439
15220,76442
99999,76442
15220,76443
99999,76443
10180,76443
44500,76444
99999,76444
44500,76445
99999,76445
44500,76446
99999,76446
99999,76448
99999,76449
33420,76449
33420,76450
99999,76450
99999,76452
44500,76453
33420,76453
99999,76454
99999,76455
44500,76457
99999,76457
99999,76458
19100,76458
99999,76459
99999,76460
44500,76461
44500,76462
33420,76462
19100,76462
24180,76462
44500,76463
33420,76463
10180,76464
99999,76464
44500,76465
99999,76466
24180,76467
99999,76468
10180,76469
99999,76470
44500,76470
15220,76471
99999,76471
33420,76472
99999,76474
15220,76474
33420,76475
24180,76476
99999,76481
99999,76483
33420,76484
19100,76485
33420,76486
19100,76486
99999,76486
19100,76487
99999,76487
19100,76490
99999,76491
28660,76501
28660,76502
28660,76503
28660,76504
28660,76508
28660,76511
99999,76511
12420,76511
28660,76513
99999,76518
47380,76519
28660,76519
99999,76519
99999,76520
28660,76522
99999,76523
47380,76524
28660,76525
99999,76525
28660,76526
28660,76527
99999,76527
12420,76527
99999,76528
28660,76528
12420,76530
99999,76530
99999,76531
28660,76533
99999,76534
28660,76534
12420,76537
28660,76537
99999,76538
28660,76538
99999,76539
28660,76539
28660,76540
28660,76541
28660,76542
28660,76543
28660,76544
28660,76547
28660,76548
99999,76549
28660,76549
99999,76550
28660,76550
28660,76554
99999,76556
17780,76556
28660,76557
47380,76557
28660,76558
28660,76559
28660,76561
47380,76561
28660,76564
99999,76565
28660,76566
17780,76567
99999,76567
99999,76569
28660,76569
99999,76570
28660,76570
47380,76570
12420,76571
28660,76571
12420,76573
12420,76574
12420,76577
99999,76577
99999,76578
12420,76578
47380,76579
28660,76579
28660,76596
28660,76597
28660,76598
28660,76599
47380,76621
99999,76621
99999,76622
47380,76622
19100,76623
47380,76624
99999,76624
18620,76626
19100,76626
99999,76627
99999,76628
47380,76629
17780,76629
47380,76630
99999,76631
47380,76632
47380,76633
99999,76633
99999,76634
28660,76634
99999,76635
99999,76636
99999,76637
28660,76638
47380,76638
18620,76639
47380,76640
19100,76641
18620,76641
47380,76642
99999,76642
47380,76643
99999,76645
18620,76648
99999,76648
44500,76649
99999,76649
99999,76650
19100,76651
99999,76652
17780,76653
99999,76653
47380,76653
47380,76654
47380,76655
47380,76656
28660,76656
47380,76657
28660,76657
99999,76660
47380,76661
99999,76664
47380,76664
99999,76665
99999,76666
99999,76667
18620,76670
19100,76670
99999,76670
99999,76671
47380,76673
99999,76673
99999,76676
47380,76678
99999,76678
18620,76679
47380,76680
18620,76681
99999,76682
47380,76682
47380,76684
47380,76685
99999,76686
99999,76687
17780,76687
28660,76689
99999,76689
47380,76689
44500,76690
99999,76690
47380,76691
99999,76691
99999,76692
99999,76693
18620,76693
47380,76701
47380,76702
47380,76703
47380,76704
47380,76705
47380,76706
47380,76707
47380,76708
47380,76710
47380,76711
47380,76712
47380,76714
47380,76716
47380,76797
47380,76798
47380,76799
15220,76801
99999,76801
15220,76802
15220,76803
15220,76804
99999,76820
99999,76821
15220,76823
99999,76823
28660,76824
99999,76825
15220,76827
99999,76828
99999,76831
99999,76832
99999,76834
99999,76836
99999,76837
99999,76841
99999,76842
99999,76844
99999,76845
99999,76848
28500,76849
99999,76849
99999,76852
99999,76853
28660,76853
99999,76854
99999,76855
23240,76856
99999,76856
99999,76857
15220,76857
99999,76858
99999,76859
41660,76861
99999,76861
99999,76862
99999,76864
99999,76865
99999,76866
99999,76869
99999,76870
99999,76871
99999,76872
99999,76873
99999,76874
99999,76875
99999,76877
99999,76878
15220,76878
99999,76880
99999,76882
99999,76883
99999,76884
99999,76885
41660,76886
99999,76887
99999,76888
99999,76890
15220,76890
41660,76901
41660,76902
41660,76903
41660,76904
41660,76905
99999,76905
41660,76906
41660,76908
41660,76909
41660,76930
99999,76932
99999,76933
41660,76934
41660,76935
99999,76935
99999,76936
99999,76937
41660,76937
41660,76939
99999,76940
41660,76940
41660,76941
99999,76943
99999,76945
41660,76945
99999,76949
99999,76950
19620,76950
41660,76951
99999,76953
41660,76955
99999,76955
41660,76957
41660,76958
26420,77001
26420,77002
26420,77003
26420,77004
26420,77005
26420,77006
26420,77007
26420,77008
26420,77009
26420,77010
26420,77011
26420,77012
26420,77013
26420,77014
26420,77015
26420,77016
26420,77017
26420,77018
26420,77019
26420,77020
26420,77021
26420,77022
26420,77023
26420,77024
26420,77025
26420,77026
26420,77027
26420,77028
26420,77029
26420,77030
26420,77031
26420,77032
26420,77033
26420,77034
26420,77035
26420,77036
26420,77037
26420,77038
26420,77039
26420,77040
26420,77041
26420,77042
26420,77043
26420,77044
26420,77045
26420,77046
26420,77047
26420,77048
26420,77049
26420,77050
26420,77051
26420,77052
26420,77053
26420,77054
26420,77055
26420,77056
26420,77057
26420,77058
26420,77059
26420,77060
26420,77061
26420,77062
26420,77063
26420,77064
26420,77065
26420,77066
26420,77067
26420,77068
26420,77069
26420,77070
26420,77071
26420,77072
26420,77073
26420,77074
26420,77075
26420,77076
26420,77077
26420,77078
26420,77079
26420,77080
26420,77081
26420,77082
26420,77083
26420,77084
26420,77085
26420,77086
26420,77087
26420,77088
26420,77089
26420,77090
26420,77091
26420,77092
26420,77093
26420,77094
26420,77095
26420,77096
26420,77098
26420,77099
26420,77201
26420,77204
26420,77205
26420,77206
26420,77207
26420,77208
26420,77210
26420,77215
26420,77217
26420,77218
26420,77219
26420,77220
26420,77221
26420,77222
26420,77223
26420,77224
26420,77225
26420,77226
26420,77227
26420,77228
26420,77230
26420,77231
26420,77233
26420,77234
26420,77235
26420,77236
26420,77237
26420,77238
26420,77240
26420,77241
